anno,img,label
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vriksasana/18-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/vriksasana/18-0.png,vriksasana
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vriksasana/5-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/vriksasana/5-0.png,vriksasana
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vriksasana/51-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/vriksasana/51-0.png,vriksasana
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vriksasana/26-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/vriksasana/26-0.png,vriksasana
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vriksasana/46-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/vriksasana/46-0.png,vriksasana
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vriksasana/61-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/vriksasana/61-0.png,vriksasana
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vriksasana/53-1.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/vriksasana/53-1.png,vriksasana
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vriksasana/49-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/vriksasana/49-0.png,vriksasana
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vriksasana/55-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/vriksasana/55-0.png,vriksasana
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vriksasana/22-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/vriksasana/22-0.png,vriksasana
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vriksasana/16-1.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/vriksasana/16-1.png,vriksasana
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vriksasana/53-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/vriksasana/53-0.png,vriksasana
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vriksasana/58-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/vriksasana/58-0.png,vriksasana
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vriksasana/8-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/vriksasana/8-0.png,vriksasana
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vriksasana/59-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/vriksasana/59-0.png,vriksasana
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vriksasana/15-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/vriksasana/15-0.png,vriksasana
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vriksasana/32-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/vriksasana/32-0.png,vriksasana
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vriksasana/62-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/vriksasana/62-0.png,vriksasana
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vriksasana/52-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/vriksasana/52-0.png,vriksasana
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vriksasana/43-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/vriksasana/43-0.png,vriksasana
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vriksasana/1-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/vriksasana/1-0.png,vriksasana
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/phalakasana/33-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/phalakasana/33-0.png,phalakasana
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/phalakasana/47-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/phalakasana/47-0.png,phalakasana
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/phalakasana/40-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/phalakasana/40-0.png,phalakasana
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/phalakasana/7-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/phalakasana/7-0.png,phalakasana
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/phalakasana/42-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/phalakasana/42-0.png,phalakasana
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/phalakasana/19-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/phalakasana/19-0.png,phalakasana
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/phalakasana/13-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/phalakasana/13-0.png,phalakasana
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/phalakasana/29-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/phalakasana/29-0.png,phalakasana
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/phalakasana/25-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/phalakasana/25-0.png,phalakasana
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/phalakasana/4-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/phalakasana/4-0.png,phalakasana
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/phalakasana/21-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/phalakasana/21-0.png,phalakasana
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/phalakasana/13-3.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/phalakasana/13-3.png,phalakasana
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/phalakasana/35-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/phalakasana/35-0.png,phalakasana
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/phalakasana/31-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/phalakasana/31-0.png,phalakasana
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/phalakasana/38-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/phalakasana/38-0.png,phalakasana
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/phalakasana/26-1.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/phalakasana/26-1.png,phalakasana
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/phalakasana/34-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/phalakasana/34-0.png,phalakasana
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/phalakasana/6-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/phalakasana/6-0.png,phalakasana
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/phalakasana/30-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/phalakasana/30-0.png,phalakasana
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/phalakasana/45-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/phalakasana/45-0.png,phalakasana
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/phalakasana/20-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/phalakasana/20-0.png,phalakasana
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/phalakasana/2-1.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/phalakasana/2-1.png,phalakasana
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/phalakasana/48-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/phalakasana/48-0.png,phalakasana
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/phalakasana/28-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/phalakasana/28-0.png,phalakasana
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/phalakasana/23-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/phalakasana/23-0.png,phalakasana
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/phalakasana/41-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/phalakasana/41-0.png,phalakasana
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/phalakasana/36-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/phalakasana/36-0.png,phalakasana
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/phalakasana/24-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/phalakasana/24-0.png,phalakasana
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/phalakasana/1-1.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/phalakasana/1-1.png,phalakasana
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/phalakasana/2-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/phalakasana/2-0.png,phalakasana
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/phalakasana/27-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/phalakasana/27-0.png,phalakasana
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/phalakasana/37-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/phalakasana/37-0.png,phalakasana
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/phalakasana/14-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/phalakasana/14-0.png,phalakasana
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/phalakasana/9-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/phalakasana/9-0.png,phalakasana
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/phalakasana/3-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/phalakasana/3-0.png,phalakasana
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/phalakasana/13-2.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/phalakasana/13-2.png,phalakasana
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/phalakasana/16-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/phalakasana/16-0.png,phalakasana
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/phalakasana/17-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/phalakasana/17-0.png,phalakasana
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/phalakasana/18-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/phalakasana/18-0.png,phalakasana
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/phalakasana/13-1.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/phalakasana/13-1.png,phalakasana
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/phalakasana/5-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/phalakasana/5-0.png,phalakasana
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/phalakasana/51-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/phalakasana/51-0.png,phalakasana
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/phalakasana/26-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/phalakasana/26-0.png,phalakasana
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/phalakasana/46-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/phalakasana/46-0.png,phalakasana
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/phalakasana/22-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/phalakasana/22-0.png,phalakasana
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/phalakasana/8-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/phalakasana/8-0.png,phalakasana
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/phalakasana/32-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/phalakasana/32-0.png,phalakasana
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/phalakasana/43-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/phalakasana/43-0.png,phalakasana
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/phalakasana/0-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/phalakasana/0-0.png,phalakasana
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/dwi pada viparita dandasana/40-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/dwi pada viparita dandasana/40-0.png,dwi pada viparita dandasana
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/dwi pada viparita dandasana/7-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/dwi pada viparita dandasana/7-0.png,dwi pada viparita dandasana
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/dwi pada viparita dandasana/29-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/dwi pada viparita dandasana/29-0.png,dwi pada viparita dandasana
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/dwi pada viparita dandasana/25-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/dwi pada viparita dandasana/25-0.png,dwi pada viparita dandasana
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/dwi pada viparita dandasana/4-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/dwi pada viparita dandasana/4-0.png,dwi pada viparita dandasana
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/dwi pada viparita dandasana/21-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/dwi pada viparita dandasana/21-0.png,dwi pada viparita dandasana
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/dwi pada viparita dandasana/88-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/dwi pada viparita dandasana/88-0.png,dwi pada viparita dandasana
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/dwi pada viparita dandasana/85-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/dwi pada viparita dandasana/85-0.png,dwi pada viparita dandasana
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/dwi pada viparita dandasana/35-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/dwi pada viparita dandasana/35-0.png,dwi pada viparita dandasana
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/dwi pada viparita dandasana/38-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/dwi pada viparita dandasana/38-0.png,dwi pada viparita dandasana
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/dwi pada viparita dandasana/94-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/dwi pada viparita dandasana/94-0.png,dwi pada viparita dandasana
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/dwi pada viparita dandasana/34-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/dwi pada viparita dandasana/34-0.png,dwi pada viparita dandasana
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/dwi pada viparita dandasana/92-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/dwi pada viparita dandasana/92-0.png,dwi pada viparita dandasana
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/dwi pada viparita dandasana/36-1.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/dwi pada viparita dandasana/36-1.png,dwi pada viparita dandasana
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/dwi pada viparita dandasana/48-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/dwi pada viparita dandasana/48-0.png,dwi pada viparita dandasana
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/dwi pada viparita dandasana/28-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/dwi pada viparita dandasana/28-0.png,dwi pada viparita dandasana
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/dwi pada viparita dandasana/23-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/dwi pada viparita dandasana/23-0.png,dwi pada viparita dandasana
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/dwi pada viparita dandasana/36-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/dwi pada viparita dandasana/36-0.png,dwi pada viparita dandasana
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/dwi pada viparita dandasana/24-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/dwi pada viparita dandasana/24-0.png,dwi pada viparita dandasana
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/dwi pada viparita dandasana/71-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/dwi pada viparita dandasana/71-0.png,dwi pada viparita dandasana
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/dwi pada viparita dandasana/3-3.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/dwi pada viparita dandasana/3-3.png,dwi pada viparita dandasana
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/dwi pada viparita dandasana/2-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/dwi pada viparita dandasana/2-0.png,dwi pada viparita dandasana
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/dwi pada viparita dandasana/27-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/dwi pada viparita dandasana/27-0.png,dwi pada viparita dandasana
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/dwi pada viparita dandasana/64-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/dwi pada viparita dandasana/64-0.png,dwi pada viparita dandasana
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/dwi pada viparita dandasana/57-2.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/dwi pada viparita dandasana/57-2.png,dwi pada viparita dandasana
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/dwi pada viparita dandasana/91-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/dwi pada viparita dandasana/91-0.png,dwi pada viparita dandasana
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/dwi pada viparita dandasana/37-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/dwi pada viparita dandasana/37-0.png,dwi pada viparita dandasana
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/dwi pada viparita dandasana/14-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/dwi pada viparita dandasana/14-0.png,dwi pada viparita dandasana
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/dwi pada viparita dandasana/9-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/dwi pada viparita dandasana/9-0.png,dwi pada viparita dandasana
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/dwi pada viparita dandasana/11-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/dwi pada viparita dandasana/11-0.png,dwi pada viparita dandasana
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/dwi pada viparita dandasana/57-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/dwi pada viparita dandasana/57-0.png,dwi pada viparita dandasana
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/dwi pada viparita dandasana/17-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/dwi pada viparita dandasana/17-0.png,dwi pada viparita dandasana
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/dwi pada viparita dandasana/57-1.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/dwi pada viparita dandasana/57-1.png,dwi pada viparita dandasana
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/dwi pada viparita dandasana/51-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/dwi pada viparita dandasana/51-0.png,dwi pada viparita dandasana
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/dwi pada viparita dandasana/26-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/dwi pada viparita dandasana/26-0.png,dwi pada viparita dandasana
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/dwi pada viparita dandasana/61-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/dwi pada viparita dandasana/61-0.png,dwi pada viparita dandasana
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/dwi pada viparita dandasana/36-2.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/dwi pada viparita dandasana/36-2.png,dwi pada viparita dandasana
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/dwi pada viparita dandasana/53-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/dwi pada viparita dandasana/53-0.png,dwi pada viparita dandasana
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/dwi pada viparita dandasana/8-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/dwi pada viparita dandasana/8-0.png,dwi pada viparita dandasana
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/dwi pada viparita dandasana/10-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/dwi pada viparita dandasana/10-0.png,dwi pada viparita dandasana
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/dwi pada viparita dandasana/41-2.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/dwi pada viparita dandasana/41-2.png,dwi pada viparita dandasana
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/dwi pada viparita dandasana/43-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/dwi pada viparita dandasana/43-0.png,dwi pada viparita dandasana
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/dwi pada viparita dandasana/1-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/dwi pada viparita dandasana/1-0.png,dwi pada viparita dandasana
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/dwi pada viparita dandasana/65-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/dwi pada viparita dandasana/65-0.png,dwi pada viparita dandasana
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/dwi pada viparita dandasana/89-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/dwi pada viparita dandasana/89-0.png,dwi pada viparita dandasana
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/ardha matsyendrasana/47-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/ardha matsyendrasana/47-0.png,ardha matsyendrasana
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/ardha matsyendrasana/40-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/ardha matsyendrasana/40-0.png,ardha matsyendrasana
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/ardha matsyendrasana/54-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/ardha matsyendrasana/54-0.png,ardha matsyendrasana
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/ardha matsyendrasana/42-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/ardha matsyendrasana/42-0.png,ardha matsyendrasana
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/ardha matsyendrasana/19-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/ardha matsyendrasana/19-0.png,ardha matsyendrasana
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/ardha matsyendrasana/44-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/ardha matsyendrasana/44-0.png,ardha matsyendrasana
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/ardha matsyendrasana/25-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/ardha matsyendrasana/25-0.png,ardha matsyendrasana
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/ardha matsyendrasana/56-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/ardha matsyendrasana/56-0.png,ardha matsyendrasana
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/ardha matsyendrasana/4-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/ardha matsyendrasana/4-0.png,ardha matsyendrasana
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/ardha matsyendrasana/39-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/ardha matsyendrasana/39-0.png,ardha matsyendrasana
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/ardha matsyendrasana/15-5.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/ardha matsyendrasana/15-5.png,ardha matsyendrasana
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/ardha matsyendrasana/74-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/ardha matsyendrasana/74-0.png,ardha matsyendrasana
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/ardha matsyendrasana/79-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/ardha matsyendrasana/79-0.png,ardha matsyendrasana
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/ardha matsyendrasana/81-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/ardha matsyendrasana/81-0.png,ardha matsyendrasana
