,anno,img,label
4120,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/paschimottanasana/77-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/paschimottanasana/77-0.png,paschimottanasana
4121,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/paschimottanasana/69-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/paschimottanasana/69-0.png,paschimottanasana
4122,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/paschimottanasana/102-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/paschimottanasana/102-0.png,paschimottanasana
4123,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/paschimottanasana/127-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/paschimottanasana/127-0.png,paschimottanasana
4124,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/paschimottanasana/103-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/paschimottanasana/103-0.png,paschimottanasana
4125,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/paschimottanasana/97-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/paschimottanasana/97-0.png,paschimottanasana
4126,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/paschimottanasana/117-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/paschimottanasana/117-0.png,paschimottanasana
4127,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/paschimottanasana/116-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/paschimottanasana/116-0.png,paschimottanasana
4128,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/paschimottanasana/92-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/paschimottanasana/92-0.png,paschimottanasana
4129,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/paschimottanasana/75-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/paschimottanasana/75-0.png,paschimottanasana
4130,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/paschimottanasana/87-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/paschimottanasana/87-0.png,paschimottanasana
4131,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/paschimottanasana/124-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/paschimottanasana/124-0.png,paschimottanasana
4132,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/paschimottanasana/60-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/paschimottanasana/60-0.png,paschimottanasana
4133,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/paschimottanasana/90-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/paschimottanasana/90-0.png,paschimottanasana
4134,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/paschimottanasana/148-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/paschimottanasana/148-0.png,paschimottanasana
4135,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/paschimottanasana/24-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/paschimottanasana/24-0.png,paschimottanasana
4136,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/paschimottanasana/71-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/paschimottanasana/71-0.png,paschimottanasana
4137,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/paschimottanasana/2-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/paschimottanasana/2-0.png,paschimottanasana
4138,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/paschimottanasana/76-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/paschimottanasana/76-0.png,paschimottanasana
4139,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/paschimottanasana/114-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/paschimottanasana/114-0.png,paschimottanasana
4140,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/paschimottanasana/95-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/paschimottanasana/95-0.png,paschimottanasana
4141,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/paschimottanasana/18-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/paschimottanasana/18-0.png,paschimottanasana
4142,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/paschimottanasana/79-1.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/paschimottanasana/79-1.png,paschimottanasana
4143,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/paschimottanasana/146-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/paschimottanasana/146-0.png,paschimottanasana
4144,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/paschimottanasana/93-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/paschimottanasana/93-0.png,paschimottanasana
4145,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/paschimottanasana/105-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/paschimottanasana/105-0.png,paschimottanasana
4146,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/paschimottanasana/139-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/paschimottanasana/139-0.png,paschimottanasana
4147,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/paschimottanasana/86-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/paschimottanasana/86-0.png,paschimottanasana
4148,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/paschimottanasana/55-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/paschimottanasana/55-0.png,paschimottanasana
4149,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/paschimottanasana/119-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/paschimottanasana/119-0.png,paschimottanasana
4150,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/paschimottanasana/123-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/paschimottanasana/123-0.png,paschimottanasana
4151,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/paschimottanasana/133-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/paschimottanasana/133-0.png,paschimottanasana
4152,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/paschimottanasana/63-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/paschimottanasana/63-0.png,paschimottanasana
4153,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/paschimottanasana/132-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/paschimottanasana/132-0.png,paschimottanasana
4154,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/paschimottanasana/65-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/paschimottanasana/65-0.png,paschimottanasana
4155,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/paschimottanasana/89-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/paschimottanasana/89-0.png,paschimottanasana
4156,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/paschimottanasana/131-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/paschimottanasana/131-0.png,paschimottanasana
4157,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/balasana/6. child-pose-back-pain.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/balasana/6. child-pose-back-pain.png,balasana
4158,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/balasana/7. is-childs-pose-good-for-your-fertility-.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/balasana/7. is-childs-pose-good-for-your-fertility-.png,balasana
4159,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/balasana/19. adho+muka+virasana.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/balasana/19. adho+muka+virasana.png,balasana
4160,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/balasana/33. yoga-child-pose.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/balasana/33. yoga-child-pose.png,balasana
4161,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/balasana/7. 6963804_orig.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/balasana/7. 6963804_orig.png,balasana
4162,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/balasana/21. happy-baby-pose-520x400.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/balasana/21. happy-baby-pose-520x400.png,balasana
4163,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/balasana/31. childspose2.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/balasana/31. childspose2.png,balasana
4164,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/balasana/38. yoga-poses-to-do-at-your-desk-1.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/balasana/38. yoga-poses-to-do-at-your-desk-1.png,balasana
4165,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/balasana/4. childs-pose-balasana.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/balasana/4. childs-pose-balasana.png,balasana
4166,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/balasana/13. how-and-when-to-do-childs-pose-or-balasana_14.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/balasana/13. how-and-when-to-do-childs-pose-or-balasana_14.png,balasana
4167,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/balasana/17. balasana.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/balasana/17. balasana.png,balasana
4168,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/balasana/23. happy-baby-pose-ananda-balasana-2-683x1024.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/balasana/23. happy-baby-pose-ananda-balasana-2-683x1024.png,balasana
4169,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/balasana/44. balasana+child+pose+anatomy.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/balasana/44. balasana+child+pose+anatomy.png,balasana
4170,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/balasana/37. childspose-postheader.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/balasana/37. childspose-postheader.png,balasana
4171,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/balasana/14. childs-pose-position-source-123rf-royalty-free-lmages-cobra-position-10042240.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/balasana/14. childs-pose-position-source-123rf-royalty-free-lmages-cobra-position-10042240.png,balasana
4172,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/balasana/19. 20181201_114715_0001780273561.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/balasana/19. 20181201_114715_0001780273561.png,balasana
4173,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/balasana/22. childpose.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/balasana/22. childpose.png,balasana
4174,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/balasana/25. shishusana-or-the-child-pose copy.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/balasana/25. shishusana-or-the-child-pose copy.png,balasana
4175,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/balasana/49. screen-shot-2016-11-08-at-16.16.43-e1478710868586.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/balasana/49. screen-shot-2016-11-08-at-16.16.43-e1478710868586.png,balasana
4176,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/balasana/37. balasana-2.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/balasana/37. balasana-2.png,balasana
4177,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/balasana/46. screen-shot-2016-11-08-at-16.16.43-e1478710868586.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/balasana/46. screen-shot-2016-11-08-at-16.16.43-e1478710868586.png,balasana
4178,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/balasana/45. curry-_sisters_child-pose.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/balasana/45. curry-_sisters_child-pose.png,balasana
4179,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/balasana/32. child-pose.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/balasana/32. child-pose.png,balasana
4180,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/balasana/27. balasana.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/balasana/27. balasana.png,balasana
4181,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/balasana/6. balasana.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/balasana/6. balasana.png,balasana
4182,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/balasana/10. 22.10.2017-e1508409633499.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/balasana/10. 22.10.2017-e1508409633499.png,balasana
4183,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/balasana/15. balasana-childs-resting-pose-helps-alleviate-stress-and-anxiety.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/balasana/15. balasana-childs-resting-pose-helps-alleviate-stress-and-anxiety.png,balasana
4184,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/balasana/45. curry-_sisters_child-pose copy.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/balasana/45. curry-_sisters_child-pose copy.png,balasana
4185,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/balasana/8. ananda-balasana-happy-child-pose.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/balasana/8. ananda-balasana-happy-child-pose.png,balasana
4186,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/balasana/44. extended-child-pose1.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/balasana/44. extended-child-pose1.png,balasana
4187,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/balasana/29. child-s-pose-stretch_orig.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/balasana/29. child-s-pose-stretch_orig.png,balasana
4188,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/balasana/41. childs-pose.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/balasana/41. childs-pose.png,balasana
4189,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/balasana/21. child-pose.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/balasana/21. child-pose.png,balasana
4190,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/balasana/18. balasana2c+double+bolster.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/balasana/18. balasana2c+double+bolster.png,balasana
4191,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/balasana/48. parsva-balasana-_23 copy.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/balasana/48. parsva-balasana-_23 copy.png,balasana
4192,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/balasana/22. content_blog_inner_94c5556e.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/balasana/22. content_blog_inner_94c5556e.png,balasana
4193,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/balasana/12. child_pose.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/balasana/12. child_pose.png,balasana
4194,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/balasana/1. image0011.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/balasana/1. image0011.png,balasana
4195,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/balasana/46. images-3.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/balasana/46. images-3.png,balasana
4196,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/balasana/48. parsva-balasana-_23.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/balasana/48. parsva-balasana-_23.png,balasana
4197,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/balasana/2. childs-pose-modifications-plus-size-yoga.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/balasana/2. childs-pose-modifications-plus-size-yoga.png,balasana
4198,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/balasana/23. child-402x.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/balasana/23. child-402x.png,balasana
4199,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/balasana/25. shishusana-or-the-child-pose.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/balasana/25. shishusana-or-the-child-pose.png,balasana
4200,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/balasana/1. child_wide-2x.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/balasana/1. child_wide-2x.png,balasana
4201,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/balasana/10. 17.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/balasana/10. 17.png,balasana
4202,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/balasana/9. setubandhasana-balasana.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/balasana/9. setubandhasana-balasana.png,balasana
4203,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/balasana/24. 3-childspose-shutterstock.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/balasana/24. 3-childspose-shutterstock.png,balasana
4204,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/balasana/24. d5c032bbf41c1ec359790477ec48836d.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/balasana/24. d5c032bbf41c1ec359790477ec48836d.png,balasana
4205,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/balasana/16. screen+shot+2018-03-02+at+6.23.32+pm.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/balasana/16. screen+shot+2018-03-02+at+6.23.32+pm.png,balasana
4206,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/balasana/11. d52a384b55f968afda3e4717b9e76f31.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/balasana/11. d52a384b55f968afda3e4717b9e76f31.png,balasana
4207,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/balasana/17. extended-child-pose.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/balasana/17. extended-child-pose.png,balasana
4208,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/balasana/14. stretching-inner-thighs-balasana-baddha-konasana-side-splits-malasana-man-15965869.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/balasana/14. stretching-inner-thighs-balasana-baddha-konasana-side-splits-malasana-man-15965869.png,balasana
4209,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/balasana/20. balasana-childs-pose.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/balasana/20. balasana-childs-pose.png,balasana
4210,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/balasana/20. yoga_child.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/balasana/20. yoga_child.png,balasana
4211,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/balasana/30. yoga-child-pose-800x480.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/balasana/30. yoga-child-pose-800x480.png,balasana
4212,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/balasana/43. content.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/balasana/43. content.png,balasana
4273,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vriksasana/33-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/vriksasana/33-0.png,vriksasana
4274,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vriksasana/47-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/vriksasana/47-0.png,vriksasana
4275,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vriksasana/40-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/vriksasana/40-0.png,vriksasana
4276,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vriksasana/7-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/vriksasana/7-0.png,vriksasana
4277,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vriksasana/54-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/vriksasana/54-0.png,vriksasana
4278,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vriksasana/42-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/vriksasana/42-0.png,vriksasana
4279,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vriksasana/44-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/vriksasana/44-0.png,vriksasana
4280,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vriksasana/13-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/vriksasana/13-0.png,vriksasana
4281,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vriksasana/29-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/vriksasana/29-0.png,vriksasana
4282,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vriksasana/25-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/vriksasana/25-0.png,vriksasana
4283,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vriksasana/56-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/vriksasana/56-0.png,vriksasana
4284,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vriksasana/4-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/vriksasana/4-0.png,vriksasana
4285,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vriksasana/21-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/vriksasana/21-0.png,vriksasana
4286,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vriksasana/39-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/vriksasana/39-0.png,vriksasana
4287,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vriksasana/35-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/vriksasana/35-0.png,vriksasana
4288,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vriksasana/31-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/vriksasana/31-0.png,vriksasana
4289,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vriksasana/38-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/vriksasana/38-0.png,vriksasana
4290,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vriksasana/34-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/vriksasana/34-0.png,vriksasana
4291,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vriksasana/0-1.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/vriksasana/0-1.png,vriksasana
4292,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vriksasana/6-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/vriksasana/6-0.png,vriksasana
4293,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vriksasana/30-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/vriksasana/30-0.png,vriksasana
4294,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vriksasana/60-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/vriksasana/60-0.png,vriksasana
4295,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vriksasana/20-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/vriksasana/20-0.png,vriksasana
4296,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vriksasana/48-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/vriksasana/48-0.png,vriksasana
4297,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vriksasana/28-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/vriksasana/28-0.png,vriksasana
4298,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vriksasana/23-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/vriksasana/23-0.png,vriksasana
4299,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vriksasana/41-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/vriksasana/41-0.png,vriksasana
