keys_0_anno,keys_1_anno,keys_2_anno,score_0,score_1,score_2
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/ustrasana/35-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/ustrasana/28-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/virabhadrasana iii/46-0.txt,0,1,2
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/ustrasana/70-2.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/ustrasana/36-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/parsva bakasana/21-0.txt,0,1,2
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/ustrasana/81-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/ustrasana/49-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/paschimottanasana/60-0.txt,0,1,2
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/ustrasana/59-1.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/ustrasana/67-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/makarasana/53-0.txt,0,1,2
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/ustrasana/73-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/ustrasana/33-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/garudasana/80-0.txt,0,1,2
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/ustrasana/70-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/ustrasana/62-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/purvottanasana/39-0.txt,0,1,2
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/ustrasana/31-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/ustrasana/8-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/paripurna navasana/93-0.txt,0,1,2
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/ustrasana/94-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/ustrasana/55-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/malasana/95-0.txt,0,1,2
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/ustrasana/34-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/ustrasana/85-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/matsyasana/14-0.txt,0,1,2
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/ustrasana/92-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/ustrasana/90-2.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/bakasana/59-0.txt,0,1,2
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/ustrasana/6-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/ustrasana/32-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/adho mukha svanasana/72.txt,0,1,2
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/ustrasana/70-1.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/ustrasana/78-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/virabhadrasana iii/56-0.txt,0,1,2
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/ustrasana/30-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/ustrasana/84-4.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/balasana/20. yoga_child.txt,0,1,2
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/ustrasana/75-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/ustrasana/55-1.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/bitilasana/55-1.txt,0,1,2
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/ustrasana/45-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/ustrasana/15-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/parsva bakasana/19-0.txt,0,1,2
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/ustrasana/90-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/ustrasana/74-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/purvottanasana/76-0.txt,0,1,2
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/ustrasana/20-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/ustrasana/30-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/utthita parsvakonasana/56-0.txt,0,1,2
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/ustrasana/84-2.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/ustrasana/81-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/paripurna navasana/18-0.txt,0,1,2
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/ustrasana/48-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/ustrasana/67-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/garudasana/93-0.txt,0,1,2
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/ustrasana/28-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/ustrasana/84-2.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/natarajasana/44-0.txt,0,1,2
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/ustrasana/41-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/ustrasana/31-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/purvottanasana/51-0.txt,0,1,2
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/ustrasana/55-1.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/ustrasana/68-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/adho mukha svanasana/18. screenshot_20180504-085613-450x800.txt,0,1,2
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/ustrasana/36-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/ustrasana/70-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/salamba sarvangasana/19-0.txt,0,1,2
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/ustrasana/24-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/ustrasana/3-4.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/utkatasana/35. body-weight-strength-training-workout-chair-pose-pulse.txt,0,1,2
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/ustrasana/84-3.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/ustrasana/53-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/gomukhasana/53-0.txt,0,1,2
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/ustrasana/3-3.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/ustrasana/34-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/ananda balasana/18-0.txt,0,1,2
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/ustrasana/61-1.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/ustrasana/54-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/salabhasana/54-0.txt,0,1,2
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/ustrasana/2-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/ustrasana/24-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/utthita hasta padangustasana/61-0.txt,0,1,2
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/ustrasana/84-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/ustrasana/32-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/utthita parsvakonasana/45-0.txt,0,1,2
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/ustrasana/76-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/ustrasana/57-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/garudasana/64-0.txt,0,1,2
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/ustrasana/96-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/ustrasana/26-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vriksasana/46-0.txt,0,1,2
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/ustrasana/9-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/ustrasana/63-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/purvottanasana/34-0.txt,0,1,2
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/ustrasana/67-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/ustrasana/63-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/bitilasana/3-0.txt,0,1,2
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/ustrasana/82-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/ustrasana/84-4.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/virabhadrasana iii/42-0.txt,0,1,2
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/ustrasana/90-1.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/ustrasana/73-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/ardha matsyendrasana/74-0.txt,0,1,2
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/ustrasana/50-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/ustrasana/35-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vriksasana/60-0.txt,0,1,2
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/ustrasana/16-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/ustrasana/61-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/utkatasana/13. af2078559c060f0fe40809c32159dcd8.txt,0,1,2
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/ustrasana/57-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/ustrasana/61-1.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/baddha konasana/68. baddha-kona-variation.txt,0,1,2
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/ustrasana/17-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/ustrasana/25-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/urdhva dhanurasana/44-0.txt,0,1,2
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/ustrasana/70-3.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/ustrasana/56-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/upavistha konasana/9-0.txt,0,1,2
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/ustrasana/18-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/ustrasana/84-2.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/malasana/25-1.txt,0,1,2
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/ustrasana/86-1.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/ustrasana/70-1.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/parsva bakasana/24-0.txt,0,1,2
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/ustrasana/26-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/ustrasana/84-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/halasana/51-0.txt,0,1,2
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/ustrasana/46-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/ustrasana/59-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/gomukhasana/19-0.txt,0,1,2
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/ustrasana/61-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/ustrasana/75-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/parivrtta trikonasana/60-0.txt,0,1,2
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/ustrasana/49-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/ustrasana/70-2.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/camatkarasana/0-0.txt,0,1,2
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/ustrasana/86-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/ustrasana/49-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vriksasana/43-0.txt,0,1,2
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/ustrasana/55-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/ustrasana/84-4.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/virabhadrasana iii/36-0.txt,0,1,2
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/ustrasana/3-4.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/ustrasana/62-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/malasana/61-0.txt,0,1,2
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/ustrasana/78-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/ustrasana/92-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/halasana/87-0.txt,0,1,2
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/ustrasana/53-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/ustrasana/70-2.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vriksasana/47-0.txt,0,1,2
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/ustrasana/58-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/ustrasana/90-2.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/supta padangusthasana/23-0.txt,0,1,2
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/ustrasana/8-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/ustrasana/29-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/utthita parsvakonasana/29-0.txt,0,1,2
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/ustrasana/68-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/ustrasana/59-1.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/balasana/15. balasana-childs-resting-pose-helps-alleviate-stress-and-anxiety.txt,0,1,2
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/ustrasana/90-2.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/ustrasana/2-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/utkatasana/50. image2.txt,0,1,2
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/ustrasana/59-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/ustrasana/20-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/virabhadrasana ii/31-1.txt,0,1,2
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/ustrasana/10-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/ustrasana/26-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/ardha uttanasana/66-2.txt,0,1,2
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/ustrasana/15-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/ustrasana/59-1.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/utthita trikonasana/93-0.txt,0,1,2
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/ustrasana/32-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/ustrasana/3-4.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/ardha matsyendrasana/26-0.txt,0,1,2
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/ustrasana/63-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/ustrasana/74-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/utthita parsvakonasana/17-0.txt,0,1,2
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/ustrasana/12-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/ustrasana/2-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/bakasana/0-0.txt,0,1,2
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/ustrasana/62-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/ustrasana/46-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/adho mukha svanasana/62. dog-base.txt,0,1,2
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/ustrasana/43-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/ustrasana/40-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/gomukhasana/21-0.txt,0,1,2
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/ustrasana/84-1.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/ustrasana/78-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/prasarita padottanasana/38-1.txt,0,1,2
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/ustrasana/89-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/ustrasana/39-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/parivrtta trikonasana/24-1.txt,0,1,2
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/baddha konasana/10. yoga_1_omandthecity_grande.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/baddha konasana/20. supta_baddha_konasana-1-1.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/savasana/90-0.txt,0,1,2
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/baddha konasana/81. baddha-konasana-1024x1024.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/baddha konasana/9. reclining_20bound.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vriksasana/59-0.txt,0,1,2
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/baddha konasana/3. eau_de_parfum_1.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/baddha konasana/13. supta.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/ardha matsyendrasana/64-0.txt,0,1,2
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/baddha konasana/72. dsc_6815.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/baddha konasana/43. teaser-copy-6.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/bhujapidasana/200-0.txt,0,1,2
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/baddha konasana/44. supta-baddha-konasana.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/baddha konasana/14. reclining-bound-angle-yoga-pose.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/utthita parsvakonasana/90-0.txt,0,1,2
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/baddha konasana/7. header-9.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/baddha konasana/22. 2eb884b35873c44a18fb7ea2bdf8e311.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/paschimottanasana/105-0.txt,0,1,2
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/baddha konasana/90. butterfly20forward20fold20baddha_20konasana_20variation.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/baddha konasana/76. supta_baddha.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/ardha matsyendrasana/39-0.txt,0,1,2
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/baddha konasana/22. baddha-konasana-3.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/baddha konasana/73. baddhakonasana.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/urdhva dhanurasana/68-4.txt,0,1,2
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/baddha konasana/2. 2-bound-angle-pose.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/baddha konasana/7. c09eee74194bb1a58bcf2e2684fb83b4.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/parsva bakasana/18-0.txt,0,1,2
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/baddha konasana/14. reclining-bound-angle-yoga-pose.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/baddha konasana/19. yogap18-754x394.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/parsva bakasana/51-0.txt,0,1,2
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/baddha konasana/21. angle-pose.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/baddha konasana/55. baddha-konasana-pose_22.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/tittibhasana/16-0.txt,0,1,2
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/baddha konasana/26. shiko11.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/baddha konasana/75. reclining_0bound_20angle.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/ardha matsyendrasana/49-0.txt,0,1,2
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/baddha konasana/31. baddha-konasana-namaskar.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/baddha konasana/19. yogap18-754x394.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/purvottanasana/40-0.txt,0,1,2
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/baddha konasana/4. baddha-konasana-bound-angular-pose.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/baddha konasana/23. picture1-1.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/bhujapidasana/172-0.txt,0,1,2
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/baddha konasana/22. 2eb884b35873c44a18fb7ea2bdf8e311.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/baddha konasana/20. supta_baddha_konasana-1-1.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/bakasana/65-0.txt,0,1,2
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/baddha konasana/1. baddha-konasana-bound-angular-pose.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/baddha konasana/7. header-9.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/paschimottanasana/149-0.txt,0,1,2
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/baddha konasana/67. 1.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/baddha konasana/65. 15.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/utthita parsvakonasana/65-0.txt,0,1,2
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/baddha konasana/93. angle-pose.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/baddha konasana/20. supta_baddha_konasana-1-1.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/salamba sarvangasana/22-0.txt,0,1,2
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/baddha konasana/9. reclining_20bound.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/baddha konasana/76. supta_baddha.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/halasana/68-0.txt,0,1,2
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/baddha konasana/4. baddha-konasana.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/baddha konasana/20. yoga_bound-angle-pose.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/gomukhasana/38-1.txt,0,1,2
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/baddha konasana/20. supta_baddha_konasana-1-1.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/baddha konasana/80. malasana-garland-pose-1.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/makarasana/22-0.txt,0,1,2
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/baddha konasana/1. how-to-do-bound-angle-pose.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/baddha konasana/21. angle-pose.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/supta baddha konasana/71-0.txt,0,1,2
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/baddha konasana/19. baddha-konasana.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/baddha konasana/68. baddha-kona-variation.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/tittibhasana/84-0.txt,0,1,2
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/baddha konasana/2. screen-shot-2016-01-07-at-3.41.17-pm-e1499767193635.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/baddha konasana/1. how-to-do-bound-angle-pose.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/malasana/90-0.txt,0,1,2
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/baddha konasana/21. 4_20reclinding-20bound.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/baddha konasana/18. _baddha-konasana.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/chaturanga dandasana/53-0.txt,0,1,2
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/baddha konasana/23. bound_angle_cobblers_pose_baddha-konasana_option-2.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/baddha konasana/12. bound_angle_cobblers_pose_baddha-konasana_option-1.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/savasana/84-0.txt,0,1,2
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/baddha konasana/19. yogap18-754x394.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/baddha konasana/22. baddha-konasana-3.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/natarajasana/37-0.txt,0,1,2
